,mean_absolute_percentage_error_sample,rmspe_sample,mean_absolute_percentage_error,rmspe,cnn_activatation,cnn_filters,cnn_kernel_size,cnn_pool_size,seq_len
0,0.1698744446039199,0.1915464848279953,0.2083697453477688,0.2111026237453349,tanh,8,8,2,30
1,0.18827428,0.20889944,0.2543412738425584,0.2566721470039745,tanh,8,2,2,30
2,0.1663751751184463,0.1892056912183761,0.2582049320729224,0.2606219419528364,tanh,16,4,2,30
3,0.1664839833974838,0.1898147463798523,0.2756593210076468,0.2780236188033932,tanh,8,4,2,30
4,0.17535533010959625,0.19754493236541748,0.2789829155050743,0.28137197534013403,tanh,16,8,2,30
5,0.1717025935649871,0.195396140217781,0.2873688357595115,0.2897730933459559,tanh,16,2,2,30
