Close,Volume,roi_10,impulse,hour_0  -- 0.8295257179252188
Close,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3  -- 0.8294117571118047
Close,roi_5,roi_10,vol_change_1,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.829360495157406
Close,roi_5,roi_10,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse  -- 0.829297907172399
Close,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size  -- 0.8292558114228915
Close,roi_5,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size  -- 0.8290814642193017
Close,Volume,vol_change_3,impulse,hour_0  -- 0.8290803771055144
Close,Volume,candle_body_size,vol_change_2,impulse  -- 0.8286356562899735
Close,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3  -- 0.8285971347671915
Close,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,impulse  -- 0.8285201643027194
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2  -- 0.8284547459754937
Close,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,hour_0  -- 0.8284131753374647
Close,Volume,roi_10,candle_body_size,hour_0  -- 0.8284076238061254
Close,Volume,candle_body_size,candle_size,impulse  -- 0.8282918746274183
Close,roi_5,roi_10,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.8282774951293542
Close,roi_10,roi_20,vol_change_2,vol_change_3,candle_size  -- 0.828266626001234
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,candle_size  -- 0.8282133437703781
Close,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size,hour_0  -- 0.8281697008821414
Close,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size,impulse  -- 0.8281260234141798
Close,Volume,candle_body_size,vol_change_3,hour_0  -- 0.8281215486156841
Close,roi_5,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.8280204925752966
Close,roi_5,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,impulse  -- 0.8279573696547476
Close,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,impulse  -- 0.827700683640863
Close,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,hour_0  -- 0.827602035833838
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,impulse  -- 0.8275745016165053
Close,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,impulse,hour_0  -- 0.8275241016672018
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,hour_0  -- 0.827499219716826
Close,roi_10,roi_20,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.8272082583480513
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,candle_size,hour_0  -- 0.8271934429348118
Close,roi_10,roi_20,vol_change_2,vol_change_3,candle_size,impulse  -- 0.827134855056376
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,candle_size,impulse  -- 0.8271019734470468
Close,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size,impulse,hour_0  -- 0.8270777017906521
Close,roi_5,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.8269343505957428
Close,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,impulse,hour_0  -- 0.8267080966213964
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,impulse,hour_0  -- 0.8266210303625452
Close,Volume,roi_5,vol_change_1,hour_0  -- 0.8263996723791244
Close,Volume,candle_body_size,candle_size,impulse,hour_0  -- 0.8261548832769781
Close,Volume,vol_change_1,vol_change_2  -- 0.8261449275852775
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,candle_size,impulse,hour_0  -- 0.8261191791378933
Close,roi_10,roi_20,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.8261150747967682
Close,Volume,roi_20,hour_0  -- 0.8255756504467555
Close,Volume,roi_10,candle_body_size,impulse  -- 0.8254969686689333
Close,Volume,candle_body_size,vol_change_2,impulse,hour_0  -- 0.8254262036745266
Close,Volume,candle_body_size,vol_change_3,impulse  -- 0.8253777178449915
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3  -- 0.8252633293489754
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_3,candle_size  -- 0.8246795423020934
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,impulse  -- 0.8243815029566796
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,hour_0  -- 0.8242513466225291
Close,roi_5,roi_10,roi_20,vol_change_2,vol_change_3  -- 0.824224332533441
Close,Volume,roi_10,vol_change_1  -- 0.8239829599469524
Close,Volume,roi_5,candle_body_size,vol_change_1  -- 0.8237285472460254
Close,Volume,roi_5,vol_change_2  -- 0.8236485167025039
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_3,candle_size,hour_0  -- 0.8236092775189946
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_3,candle_size,impulse  -- 0.8235692259036343
Close,Volume,roi_5,vol_change_1,impulse  -- 0.8235583663475847
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,impulse,hour_0  -- 0.8233724097050813
Close,Volume,vol_change_1,vol_change_3  -- 0.8233702337445167
Close,roi_5,roi_10,roi_20,vol_change_2,vol_change_3,impulse  -- 0.8233485100916339
Close,roi_5,roi_10,roi_20,vol_change_2,vol_change_3,hour_0  -- 0.8232412792821991
Close,roi_5,roi_10,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size  -- 0.8230227138623251
Close,Volume,vol_change_1,candle_size  -- 0.8228459096645226
Close,Volume,roi_20,candle_body_size  -- 0.8228363775351003
Close,Volume,roi_20,impulse  -- 0.8226369934997204
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_3,candle_size,impulse,hour_0  -- 0.822536673026884
Close,roi_5,roi_10,roi_20,vol_change_2,vol_change_3,impulse,hour_0  -- 0.8223678465343466
Close,Volume,roi_10,candle_body_size,impulse,hour_0  -- 0.8222470413060655
Close,Volume,candle_body_size,vol_change_3,impulse,hour_0  -- 0.8221023481561408
Close,roi_5,roi_10,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.8219814729768065
Close,roi_5,roi_10,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse  -- 0.8219231339042897
Close,Volume,vol_change_1,vol_change_2,hour_0  -- 0.8216913923949886
Close,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3  -- 0.8211753273309584
Close,roi_5,roi_10,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.8209190310929875
Close,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size  -- 0.8208561296927357
Close,Volume,roi_5,vol_change_3  -- 0.820540725377677
Close,Volume,roi_5,vol_change_1,impulse,hour_0  -- 0.8203527284643531
Close,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,impulse  -- 0.8202989136234624
Close,Volume,vol_change_1,candle_size,hour_0  -- 0.8202780908559278
Close,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,hour_0  -- 0.8201968253090343
Close,Volume,roi_5,roi_10  -- 0.8201154936109819
Close,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.8198153215578781
Close,Volume,roi_5,candle_size  -- 0.819778984778757
Close,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,impulse  -- 0.8197476020540575
Close,roi_5,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size  -- 0.8194805669068719
Close,Volume,roi_10,vol_change_1,hour_0  -- 0.8194204749023979
Close,Volume,roi_20,impulse,hour_0  -- 0.8193760649781628
Close,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,impulse,hour_0  -- 0.8193228435727755
Close,Volume,roi_5,candle_body_size,vol_change_1,hour_0  -- 0.8192487935504879
Close,Volume,candle_body_size,vol_change_1,vol_change_2  -- 0.8192197037672062
Close,Volume,roi_5,vol_change_2,hour_0  -- 0.8191312185913338
Close,Volume,vol_change_1,vol_change_2,impulse  -- 0.8189408208844143
Close,Volume,vol_change_1,candle_size,impulse  -- 0.8188610767070363
Close,Volume,vol_change_1,vol_change_3,hour_0  -- 0.8188340956444676
Close,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.8187445709729578
Close,roi_5,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.8184428183664832
Close,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,candle_size  -- 0.8184427069485323
Close,roi_5,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse  -- 0.8183717613803647
Close,Volume,roi_20,candle_body_size,hour_0  -- 0.8182589633060396
Close,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,candle_size,hour_0  -- 0.8174490442542437
Close,roi_5,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.8173717997975941
Close,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,candle_size,impulse  -- 0.8173492555050452
Close,Volume,roi_5,candle_size,hour_0  -- 0.8172004966006946
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3  -- 0.8169207865423048
Close,Volume,roi_10,vol_change_2  -- 0.8168105736742002
Close,Volume,roi_10,candle_body_size,vol_change_1  -- 0.8167973377568694
Close,Volume,vol_change_1,candle_size,impulse,hour_0  -- 0.8167567162586991
Close,Volume,roi_5,candle_body_size,vol_change_2  -- 0.8165595039694353
Close,Volume,roi_10,vol_change_1,impulse  -- 0.8165430070981304
Close,Volume,candle_body_size,vol_change_1,vol_change_3  -- 0.8164986630296375
Close,Volume,roi_5,candle_body_size,vol_change_1,impulse  -- 0.8164569934335673
Close,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,candle_size,impulse,hour_0  -- 0.816392496260043
Close,Volume,roi_5,vol_change_2,impulse  -- 0.8163282690550634
Close,Volume,vol_change_1,vol_change_3,impulse  -- 0.8161297005787344
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,impulse  -- 0.8160623961718986
Close,Volume,candle_body_size,vol_change_1,candle_size  -- 0.8159542182034276
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,hour_0  -- 0.8159538779044047
Close,Volume,roi_5,vol_change_3,hour_0  -- 0.81594794575798
Close,Volume,vol_change_1,vol_change_2,impulse,hour_0  -- 0.8157889748388177
Close,Volume,roi_5,candle_size,impulse  -- 0.8157575909291049
Close,Volume,vol_change_2,candle_size  -- 0.8156094093154483
Close,Volume,roi_5,roi_10,hour_0  -- 0.8154941313891573
Close,Volume,vol_change_2,vol_change_3  -- 0.8154417482218164
Close,Volume,roi_20,candle_body_size,impulse  -- 0.8153771797840484
Close,roi_5,roi_10,roi_20,vol_change_1,vol_change_3,candle_size  -- 0.8153501378515927
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,impulse,hour_0  -- 0.8150978155997292
Close,Volume,candle_body_size,vol_change_1,vol_change_2,hour_0  -- 0.814842040564807
Close,roi_5,roi_10,roi_20,vol_change_1,vol_change_3,candle_size,hour_0  -- 0.8143000995820253
Close,roi_5,roi_10,roi_20,vol_change_1,vol_change_3,candle_size,impulse  -- 0.8142556959866396
Close,Volume,roi_20,vol_change_1  -- 0.8141591687698313
Close,Volume,roi_10,vol_change_3  -- 0.8137579370675897
Close,Volume,roi_5,candle_size,impulse,hour_0  -- 0.8136506305023036
Close,Volume,roi_5,candle_body_size,vol_change_3  -- 0.813509574884843
Close,Volume,candle_body_size,vol_change_1,candle_size,hour_0  -- 0.8134195854384179
Close,Volume,roi_10,vol_change_1,impulse,hour_0  -- 0.8133435285153238
Close,Volume,roi_5,candle_body_size,vol_change_1,impulse,hour_0  -- 0.8132984894702733
Close,roi_5,roi_10,roi_20,vol_change_1,vol_change_3,candle_size,impulse,hour_0  -- 0.8132432011326493
Close,Volume,roi_5,vol_change_3,impulse  -- 0.8131851240229433
Close,Volume,roi_5,vol_change_2,impulse,hour_0  -- 0.8131463026972706
Close,Volume,roi_5,roi_10,candle_body_size  -- 0.8130748697081999
Close,Volume,vol_change_2,candle_size,hour_0  -- 0.813057129778436
Close,Volume,vol_change_1,vol_change_3,impulse,hour_0  -- 0.812905796464037
Close,Volume,roi_10,candle_size  -- 0.8127631617666689
Close,Volume,roi_5,candle_body_size,candle_size  -- 0.8127308033681895
Close,Volume,roi_5,roi_10,impulse  -- 0.8125818763423278
Close,Volume,vol_change_3,candle_size  -- 0.8124275773581014
Close,Volume,roi_10,candle_body_size,vol_change_1,hour_0  -- 0.8123153807687457
Close,Volume,roi_10,vol_change_2,hour_0  -- 0.8122904275436954
Close,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size  -- 0.812188036815835
Close,Volume,roi_20,candle_body_size,impulse,hour_0  -- 0.8121677235408264
Close,Volume,candle_body_size,vol_change_1,vol_change_2,impulse  -- 0.8121366797278341
Close,Volume,roi_5,candle_body_size,vol_change_2,hour_0  -- 0.812120816701663
Close,Volume,candle_body_size,vol_change_1,vol_change_3,hour_0  -- 0.812039390915914
Close,Volume,candle_body_size,vol_change_1,candle_size,impulse  -- 0.81201960762233
Close,Volume,vol_change_2,candle_size,impulse  -- 0.8116605486090199
Close,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size  -- 0.8114288668141394
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,candle_size  -- 0.8112301054016783
Close,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.8111677577460084
Close,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse  -- 0.8111020084077569
Close,Volume,vol_change_2,vol_change_3,hour_0  -- 0.8109884190142299
Close,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.8104109907657007
Close,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse  -- 0.8103350618758456
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,candle_size,hour_0  -- 0.8102530542047862
Close,Volume,roi_10,candle_size,hour_0  -- 0.8101942731989787
Close,Volume,roi_5,candle_body_size,candle_size,hour_0  -- 0.810186697672764
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,candle_size,impulse  -- 0.8101570061859975
Close,roi_5,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.8101187173025829
Close,Volume,roi_5,roi_20  -- 0.8100770676613793
Close,Volume,candle_body_size,vol_change_1,candle_size,impulse,hour_0  -- 0.8099406757682729
Close,Volume,roi_5,vol_change_3,impulse,hour_0  -- 0.8099384856607361
Close,Volume,vol_change_3,candle_size,hour_0  -- 0.8098124353186306
Close,Volume,roi_10,candle_body_size,vol_change_2  -- 0.8097660659751902
Close,Volume,roi_20,vol_change_1,hour_0  -- 0.8096590226052551
Close,Volume,vol_change_2,candle_size,impulse,hour_0  -- 0.8095675065932663
Close,Volume,roi_10,candle_body_size,vol_change_1,impulse  -- 0.8094938789663857
Close,Volume,roi_10,vol_change_2,impulse  -- 0.8094521284087831
Close,Volume,candle_body_size,vol_change_1,vol_change_3,impulse  -- 0.8093799925662997
Close,Volume,roi_5,candle_body_size,vol_change_2,impulse  -- 0.809366568714834
Close,Volume,roi_5,roi_10,impulse,hour_0  -- 0.8093591764087054
Close,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.8093547894291486
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,candle_size,impulse,hour_0  -- 0.8092161015885184
Close,Volume,roi_10,vol_change_3,hour_0  -- 0.8091627418174944
Close,Volume,candle_body_size,vol_change_1,vol_change_2,impulse,hour_0  -- 0.809029527277206
Close,Volume,roi_5,candle_body_size,vol_change_3,hour_0  -- 0.8089962942661839
Close,Volume,candle_body_size,vol_change_2,candle_size  -- 0.8088543187992532
Close,Volume,roi_5,candle_body_size,candle_size,impulse  -- 0.80876361265105
Close,Volume,roi_10,candle_size,impulse  -- 0.808723699644791
Close,Volume,candle_body_size,vol_change_2,vol_change_3  -- 0.8087103785350082
Close,Volume,roi_5,roi_10,candle_body_size,hour_0  -- 0.8085355870806904
Close,Volume,vol_change_3,candle_size,impulse  -- 0.8084667388128746
Close,Volume,vol_change_2,vol_change_3,impulse  -- 0.8082853480559862
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size  -- 0.8081982542212621
Close,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3  -- 0.8075275279727522
Close,Volume,roi_5,vol_change_1,vol_change_2  -- 0.8074370736851194
Close,roi_5,roi_10,roi_20,vol_change_2,vol_change_3,candle_size  -- 0.8072238211956293
Close,Volume,roi_20,vol_change_2  -- 0.8071994917369256
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size,hour_0  -- 0.8071651992307453
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size,impulse  -- 0.8071240479094157
Close,Volume,roi_20,candle_body_size,vol_change_1  -- 0.8070343682363926
Close,Volume,roi_20,vol_change_1,impulse  -- 0.806810513727205
Close,Volume,roi_10,candle_body_size,vol_change_3  -- 0.80677202160357
Close,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,impulse  -- 0.8066851961457017
Close,Volume,roi_5,candle_body_size,candle_size,impulse,hour_0  -- 0.8066830806444216
Close,Volume,roi_10,candle_size,impulse,hour_0  -- 0.8066284381632327
Close,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,hour_0  -- 0.8065831823472382
Close,Volume,roi_10,vol_change_3,impulse  -- 0.8063641052435809
Close,Volume,roi_10,candle_body_size,vol_change_1,impulse,hour_0  -- 0.8063417205879707
Close,Volume,candle_body_size,vol_change_2,candle_size,hour_0  -- 0.8063346197836048
Close,Volume,vol_change_3,candle_size,impulse,hour_0  -- 0.8063139927052135
Close,Volume,roi_5,candle_body_size,vol_change_3,impulse  -- 0.8062820476296021
Close,Volume,roi_10,vol_change_2,impulse,hour_0  -- 0.8062760197232723
Close,Volume,roi_5,candle_body_size,vol_change_2,impulse,hour_0  -- 0.8062309384384049
Close,roi_5,roi_10,roi_20,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.8062172752963946
Close,Volume,candle_body_size,vol_change_1,vol_change_3,impulse,hour_0  -- 0.8062014558820741
Close,roi_5,roi_10,roi_20,vol_change_2,vol_change_3,candle_size,impulse  -- 0.8061495977333356
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_3,candle_size,impulse,hour_0  -- 0.8061277740234837
Close,Volume,roi_10,candle_body_size,candle_size  -- 0.8057626704020845
Close,roi_5,roi_10,roi_20,vol_change_1,vol_change_2,vol_change_3,impulse,hour_0  -- 0.805743125171139
Close,Volume,candle_body_size,vol_change_3,candle_size  -- 0.8057321371968678
Close,Volume,roi_5,roi_10,candle_body_size,impulse  -- 0.8056739765732611
Close,Volume,roi_5,roi_20,hour_0  -- 0.8055270298685036
Close,Volume,roi_10,candle_body_size,vol_change_2,hour_0  -- 0.8053250159682307
Close,roi_5,roi_10,roi_20,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.8051806080407663
Close,Volume,vol_change_2,vol_change_3,impulse,hour_0  -- 0.8051256390746039
Close,Volume,candle_body_size,vol_change_2,candle_size,impulse  -- 0.8049548734632482
Close,Volume,roi_5,vol_change_1,vol_change_3  -- 0.8048197423258573
Close,Volume,roi_5,roi_10,vol_change_1  -- 0.8043863432555529
Close,Volume,candle_body_size,vol_change_2,vol_change_3,hour_0  -- 0.8043320532326806
Close,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size  -- 0.8043117700232731
Close,Volume,roi_20,vol_change_3  -- 0.8042532525966835
Close,Volume,roi_5,vol_change_1,candle_size  -- 0.8039469299726776
Close,Volume,roi_20,vol_change_1,impulse,hour_0  -- 0.8036472001524332
Close,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.8033104585800619
Close,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse  -- 0.8032401957693036
Close,Volume,roi_10,candle_body_size,candle_size,hour_0  -- 0.8032282829003503
Close,Volume,candle_body_size,vol_change_3,candle_size,hour_0  -- 0.8031500512338079
Close,Volume,roi_10,vol_change_3,impulse,hour_0  -- 0.8031238285869959
Close,Volume,roi_5,roi_20,candle_body_size  -- 0.8031099355740977
Close,Volume,roi_20,candle_size  -- 0.8030874339395104
Close,Volume,roi_5,candle_body_size,vol_change_3,impulse,hour_0  -- 0.8030823015486008
Close,Volume,roi_5,vol_change_1,vol_change_2,hour_0  -- 0.8030818836524166
Close,Volume,candle_body_size,vol_change_2,candle_size,impulse,hour_0  -- 0.802886751640386
Close,Volume,roi_10,roi_20  -- 0.8028330088546414
Close,Volume,roi_20,vol_change_2,hour_0  -- 0.802740409288172
Close,Volume,roi_5,roi_20,impulse  -- 0.8026438111912044
Close,Volume,roi_20,candle_body_size,vol_change_1,hour_0  -- 0.8026159208847436
Close,Volume,roi_10,candle_body_size,vol_change_2,impulse  -- 0.8025416404931452
Close,Volume,roi_5,roi_10,candle_body_size,impulse,hour_0  -- 0.802499015720888
Close,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.8022757051455539
Close,Volume,roi_10,candle_body_size,vol_change_3,hour_0  -- 0.8022568013916053
Close,Volume,candle_body_size,vol_change_3,candle_size,impulse  -- 0.8018207923143714
Close,Volume,roi_10,candle_body_size,candle_size,impulse  -- 0.8017836663114449
Close,Volume,candle_body_size,vol_change_2,vol_change_3,impulse  -- 0.8016737507031996
Close,Volume,roi_5,vol_change_1,candle_size,hour_0  -- 0.8014397930900005
Close,Volume,roi_10,vol_change_1,vol_change_2  -- 0.8009017447880806
Close,Volume,roi_5,candle_body_size,vol_change_1,vol_change_2  -- 0.8006209504811925
Close,Volume,roi_20,candle_size,hour_0  -- 0.8005439696317767
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3  -- 0.8005132847171539
Close,Volume,roi_5,vol_change_1,vol_change_3,hour_0  -- 0.8003843437762601
Close,Volume,roi_5,vol_change_1,vol_change_2,impulse  -- 0.8003596729646744
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size  -- 0.8002195173367666
Close,Volume,roi_20,candle_body_size,vol_change_2  -- 0.8002107931554189
Close,Volume,roi_5,vol_change_1,candle_size,impulse  -- 0.800026071679137
Close,Volume,roi_20,vol_change_2,impulse  -- 0.7999305094867177
Close,Volume,roi_5,roi_10,vol_change_1,hour_0  -- 0.7999266476609516
Close,Volume,roi_20,candle_body_size,vol_change_1,impulse  -- 0.7998219024707994
Close,Volume,roi_20,vol_change_3,hour_0  -- 0.799718822755741
Close,Volume,roi_10,candle_body_size,candle_size,impulse,hour_0  -- 0.7997148694907126
Close,Volume,candle_body_size,vol_change_3,candle_size,impulse,hour_0  -- 0.7996933798443494
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,impulse  -- 0.7996875030356296
Close,Volume,vol_change_1,vol_change_2,vol_change_3  -- 0.7996559732754074
Close,Volume,vol_change_1,vol_change_2,candle_size  -- 0.7995950117786961
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,hour_0  -- 0.7995841331844837
Close,Volume,roi_10,candle_body_size,vol_change_3,impulse  -- 0.7995128608962352
Close,Volume,roi_5,roi_20,impulse,hour_0  -- 0.7994650252049234
Close,Volume,roi_10,candle_body_size,vol_change_2,impulse,hour_0  -- 0.7994120387008234
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,hour_0  -- 0.799229113105857
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,impulse  -- 0.7991650014602323
Close,Volume,roi_20,candle_size,impulse  -- 0.7990779573268959
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_1,vol_change_2,vol_change_3,impulse,hour_0  -- 0.798760568206605
Close,Volume,roi_5,roi_20,candle_body_size,hour_0  -- 0.7986411058069033
Close,Volume,candle_body_size,vol_change_2,vol_change_3,impulse,hour_0  -- 0.7985581347498351
Close,Volume,roi_10,vol_change_1,vol_change_3  -- 0.7983354325090256
Close,Volume,roi_10,roi_20,hour_0  -- 0.7982821683745047
Close,roi_5,roi_10,roi_20,candle_body_size,vol_change_2,vol_change_3,candle_size,impulse,hour_0  -- 0.7982113864211524
Close,Volume,roi_5,candle_body_size,vol_change_1,vol_change_3  -- 0.7980532121473979
Close,Volume,roi_5,vol_change_1,candle_size,impulse,hour_0  -- 0.7979753269688595
Close,Volume,roi_5,vol_change_1,vol_change_3,impulse  -- 0.7977065142222403
Close,Volume,roi_5,roi_10,candle_body_size,vol_change_1  -- 0.7976101058855608
Close,Volume,roi_5,roi_10,vol_change_2  -- 0.7975750778782552
Close,Volume,roi_20,candle_body_size,vol_change_3  -- 0.7973195795976393
Close,Volume,roi_5,vol_change_1,vol_change_2,impulse,hour_0  -- 0.7972781609480833
Close,Volume,roi_5,vol_change_2,vol_change_3  -- 0.7972540603447116
Close,Volume,roi_10,vol_change_1,candle_size  -- 0.7972439197300218
Close,Volume,roi_5,candle_body_size,vol_change_1,candle_size  -- 0.7971666773929953
Close,Volume,vol_change_1,vol_change_2,candle_size,hour_0  -- 0.7971190992545807
Close,Volume,roi_5,roi_10,vol_change_1,impulse  -- 0.7971038672471482
Close,Volume,roi_5,vol_change_2,candle_size  -- 0.7970612050331864
Close,Volume,roi_20,candle_size,impulse,hour_0  -- 0.7970022171461497
Close,Volume,roi_20,vol_change_3,impulse  -- 0.7969491152040112
Close,Volume,vol_change_1,vol_change_3,candle_size  -- 0.7969129994670747
Close,Volume,roi_20,vol_change_2,impulse,hour_0  -- 0.7967897744986622
Close,Volume,roi_20,candle_body_size,vol_change_1,impulse,hour_0  -- 0.7967078036331123
Close,Volume,roi_10,vol_change_1,vol_change_2,hour_0  -- 0.7965436106320143
Close,Volume,roi_5,candle_body_size,vol_change_1,vol_change_2,hour_0  -- 0.7963402111354336
Close,Volume,roi_10,candle_body_size,vol_change_3,impulse,hour_0  -- 0.7963196355684488
Close,Volume,roi_20,candle_body_size,candle_size  -- 0.796144253105804
Close,Volume,roi_10,roi_20,candle_body_size  -- 0.7960240890255486
Close,Volume,roi_20,candle_body_size,vol_change_2,hour_0  -- 0.795831945883935
Close,Volume,roi_5,roi_20,candle_body_size,impulse  -- 0.7958087602975034
Close,Volume,vol_change_1,vol_change_2,candle_size,impulse  -- 0.7957460228156721
Close,Volume,roi_10,roi_20,impulse  -- 0.7953816048167157
Close,Volume,vol_change_1,vol_change_2,vol_change_3,hour_0  -- 0.7953570761027233
Close,Volume,roi_5,roi_20,vol_change_1  -- 0.7947849096763203
Close,Volume,roi_10,vol_change_1,candle_size,hour_0  -- 0.7947455567690752
Close,Volume,roi_5,candle_body_size,vol_change_1,candle_size,hour_0  -- 0.7946924376838913
